message_uid,conversation_id,candidate_cluster,customer_text,weak_intent,weak_margin,weak_dist_best,silver_accept
647263::cust0::647263,647263,2,[MENTION] any idea why we’ve been on the ground for 52 minutes and we’re just driving around in circles?!,flight_delay,0.044,0.7187,True
647263::cust1::647261,647263,3,[MENTION] 2250.,other_non_actionable,0.0303,0.8077,True
647263::cust2::647259,647263,2,[MENTION] The opposite; I’ve been wheel’s down for over an hour now. A mechanical at the destination gate?,flight_delay,0.0153,0.6718,True
647263::cust3::647258,647263,6,"[MENTION] All good; worry about rev pax who are upset, not me. Just happy to have a seat on a wide-body.",seat_assignment_change,0.0146,0.7626,True
647265::cust0::647265,647265,11,Hey [MENTION] I have a Brazil to US flight booked soon and I can't see anywhere to check I have veg food? Checked the manage my flight page and I can't see any food options - any ideas? How can I check this?,flight_status_inquiry,0.0227,0.8137,True
647267::cust0::647267,647267,2,[MENTION] maybe you should tell your passengers the wait time instead of us sitting here two hours later and twiddling our thumbs !!!,flight_delay,0.0078,0.5915,True
647270::cust0::647270,647270,6,"Dear [MENTION] (and pretty much every other airline), is there a reason that, after first class, you don't board the plane back to front?",seat_assignment_change,0.0016,0.7293,False
647274::cust0::647274,647274,1,SHOCKER: The unprofessional staff at [MENTION] at a Reagan National made me miss my flight. I’m absolutely done with this POS airline,flight_cancellation,0.0132,0.6638,True
647276::cust0::647276,647276,5,"Just walked off an [MENTION] (flight #4900) from Montreal to Philly with the best flight attendant ever. In my 27 yrs of flying, I’ve never seen a kinder soul. A lettter WILL be sent. She’s one in a million.✈️",positive_feedback_praise,0.0085,0.7024,True
647278::cust0::647278,647278,11,[MENTION] what's the story with the [MENTION] Shuttle security checkpoint? I think you are doing consolidation...what door should the grandparents be dropped off for their shuttle flight?!,flight_status_inquiry,0.0202,0.6591,True
647281::cust0::647281,647281,0,"No worries, [MENTION] , I didn't want to get home for Thanksgiving either. [URL]",missed_connection_rebooking,0.0044,0.8109,False
647601::cust0::647601,647601,11,Is it weird that I’m nervous about this flight because I’ve only ever flown [MENTION] and this is my first time on [MENTION] ?,flight_status_inquiry,0.037,0.7054,True
647603::cust0::647603,647603,0,Always nice to get a complementary #upgrade even if it is for the short leg of the trip Thank you [MENTION] [URL],positive_feedback_praise,0.04,0.736,True
648400::cust0::648400,648400,6,"[MENTION] screwed [MENTION] out of our paid seats. They changed aircraft times, and put both of us in middle seats TO OUR WEDDING! #AASucks",seat_assignment_change,0.0503,0.5668,True
648404::cust0::648404,648404,2,"Nightmare travel day, 12 hrs and only &lt;1/2 to destination. But kudos to #CustomerService at #LAX [MENTION] , 3-MN Shift she was great!",missed_connection_rebooking,0.0009,0.7707,False
648823::cust0::648823,648823,9,[MENTION] and your help center employee named Grace HUNG UP on me!!! UNBELIEVABLE!!! Happy holidays from [MENTION] !!! [URL],positive_feedback_praise,0.0148,0.5992,True
648823::cust1::648822,648823,3,[MENTION] I followed you back and have yet to hear from you [MENTION],general_dissatisfaction_venting,0.0001,0.6651,False
648826::cust0::648826,648826,11,[MENTION] trying to request upgrade for a flight but it’s not letting me. Any tips? I want to use my 500-mile upgrades!,change_fee_dispute,0.0071,0.6121,True
648829::cust0::648829,648829,1,"Surprise surprise. Another day, another [MENTION] #flight cancellation due to maintenance issues. Worst airline ever? Thanks for ruining #Thanksgiving. #flt420 #Denver #philly",flight_cancellation,0.0419,0.6116,True
648829::cust1::648828,648829,2,"[MENTION] [MENTION] [MENTION] I’m wondering what my boss would say if I had a report due but I said “sorry, due to maintenance issues, I’ll be getting that to you 6 hours late.” Can we fire you? #flt420 #flight #travel #cantblametheweather",flight_delay,0.0039,0.6111,False
648829::cust2::648831,648829,11,[MENTION] Thanks for the reply. Can you let me know specifically what you’re doing to expedite our departure?,flight_status_inquiry,0.0118,0.6138,True
648834::cust0::648834,648834,7,". [MENTION] just paid me $1100 to wait 3 hours, so in other words this is the best hourly rate of my life [URL]",flight_delay,0.0115,0.8329,True
648836::cust0::648836,648836,11,. [MENTION] any idea why AA60 is at [MENTION] B772 from NRT-DFW diverted? [MENTION],flight_delay,0.0301,0.8145,True
648840::cust0::648840,648840,10,"So next Monday I'll go out of the country to come back almost a month later. I'm traveling with [MENTION] and [MENTION] and am very anxious about my luggage. I've spoken to to them and seems like that 32kg will go Through. AA said so, LATAM always dodged my questions.",baggage_delayed_lost,0.0161,0.703,True
648842::cust0::648842,648842,11,Being a frequent flyer on [MENTION] means being constantly disappointed #thanksgiving2017,general_dissatisfaction_venting,0.0318,0.6259,True
648847::cust0::648847,648847,0,[MENTION] how dare you leave to mazatlan at 10:56am!! 😠😡,flight_delay,0.0216,0.6637,True
648847::cust1::648845,648847,7,[MENTION] You guys are thieves. Sold me a flight and wasn't do able. My fist time flying and I have a bad experience. [MENTION] Why would you give me the option to buy this flight????!!!! [MENTION] If the connecting flights are too close there's something wrong with the system,change_fee_dispute,0.0046,0.5135,False
648850::cust0::648850,648850,0,"[MENTION] , On Dec 23rd I will be traveling to Milan to see my bf, I'm a bit sad cause it's the only ticket I could afford and will be my birthday. Is it possible to maybe get an extra desset or a tiny slice of cake? Thankyou! :) #DreamsComeTrue #believe #americanair #positive",other_non_actionable,0.0008,0.7996,False
648852::cust0::648852,648852,0,"Huge shout-out of gratitude to [MENTION] who kindly reinstated my hard-earned miles when they momentarily lapsed while BOTH my Little Stylers were in the hospital. Thank you, [MENTION] , for being human. [URL]",positive_feedback_praise,0.0431,0.6175,True
648854::cust0::648854,648854,1,[MENTION] it is my hope that no other individuals were disrespected in this manner during their holiday travel.,staff_conduct_complaint,0.0186,0.6872,True
648856::cust0::648856,648856,5,"Looking forward to a short, AAwesome flight to [MENTION] ! Happy turkey day, [MENTION] ! [URL]",other_non_actionable,0.0006,0.6816,False
648858::cust0::648858,648858,11,The answer was no. I had to call to find out. What are the best frequent flier programs for someone living in SF? [MENTION] / [MENTION] ? [MENTION] ? [MENTION] ? Something else? I'd love to avoid [MENTION] . PQD is a ridiculous concept (and only applies to US residents...) [URL],flight_status_inquiry,0.0029,0.7452,False
648863::cust0::648863,648863,2,[MENTION] so I’m supposed to be in London. Looks like the plane is so delayed I won’t make my appointment. 😕,missed_connection_rebooking,0.0235,0.5452,True
648863::cust1::648862,648863,3,[MENTION] ALOHUI,other_acknowledgement_thanks,0.0008,0.7708,False
650025::cust0::650023,650025,5,"[MENTION] [MENTION] [MENTION] Loved the spot, it was very positive and since I'm flying with you within the next few hours it was a great comfort! Good job!",positive_feedback_praise,0.0603,0.5503,True
650025::cust1::650027,650025,5,[MENTION] [MENTION] [MENTION] Smooth flying for me today! Thanks AA,positive_feedback_praise,0.0599,0.5124,True
650025::cust2::650029,650025,2,[MENTION] [MENTION] [MENTION] Hubby &amp; I are on the way from BWI to Miami today - 6AM on AA1437. The flight is at least 3 hours delayed ☹️ We weren’t notified of the change beforehand. Sad to miss important Turkey Day family time. Does AA offer any sort of compensation for this?,missed_connection_rebooking,0.027,0.5661,True
650036::cust0::650035,650036,3,[MENTION] Can you offer some other form of reparation?,refund_request,0.0405,0.6524,True
650039::cust0::650039,650039,10,[MENTION] How can I retrieve receipts from baggage fees from a prior flight in October?,flight_status_inquiry,0.0114,0.6955,True
650039::cust1::650038,650039,8,[MENTION] Ok sending now,other_acknowledgement_thanks,0.0715,0.5717,True
650041::cust0::650041,650041,4,Watching On The News In Massachusetts On The [MENTION] [MENTION] &amp; Their Responses &amp; Speed Of [URL] it!,other_non_actionable,0.0186,0.7702,True
650043::cust0::650043,650043,4,Having #pumpkinspice espresso at the [MENTION] club in #clt and thinking of [MENTION] with [MENTION] [URL] [URL],other_non_actionable,0.0139,0.6899,True
650045::cust0::650045,650045,1,"Don’t be like the guy next to me at the [MENTION] ticket counter this morning. Even if you are having the worst day and your daughter’s travel itinerary is messed up, do NOT yell at the agent.",staff_conduct_complaint,0.0249,0.7257,True
650048::cust0::650048,650048,9,[MENTION] I want to file a complaint about the way my father was treated by a gate agent. She was extremely rude! Thankfully another employee helped him. I need someone to contact me ASAP! #thanksgivingfails #ThanksgivingTravel #COMPLAINT,staff_conduct_complaint,0.0244,0.6853,True
650048::cust1::650047,650048,9,[MENTION] I just sent a DM with the info you requested and my phone number. This needs to be heard by a manager. It's uncalled for and I'm very upset!,service_failure_complaint,0.003,0.7262,False
650050::cust0::650050,650050,2,Another [MENTION] flight I’m on that’s delayed 😑 I swear every American Airlines flight I’m on gets delayed,flight_delay,0.0169,0.5683,True
650052::cust0::650052,650052,10,A BIG thank you to [MENTION] for gouging a student $50 for a carry on bag that I specifically measured to fit 18x14x8 and clearly could've fit underneath the seat. Then threatened me by saying the gate was closing in 1 min when I tried to disagree. Happy Thanksgiving! [URL],forced_gate_check_complaint,0.0606,0.6651,True
650142::cust0::650142,650142,0,At this point I’m mentally prepared to have my first charleston thanksgiving. Slightly depressed and thinking [MENTION] deserves to refund my bar tab,refund_request,0.0155,0.7904,True
650144::cust0::650144,650144,9,[MENTION] had a terrible experience with the EP line just now. Can you please assist?,general_dissatisfaction_venting,0.0249,0.7315,True
650146::cust0::650146,650146,5,The only worry in the world i have right now is losing my buzz on this plane ride. [MENTION] yall got serve beer right?,missed_connection_rebooking,0.0109,0.7655,True
650164::cust0::650164,650164,1,[MENTION] As a former AA employee I see when things at the airport aren't done right. Today my cat dealt with the agents poor training.,staff_conduct_complaint,0.0022,0.7128,False
651410::cust0::651410,651410,2,[MENTION] worst experience ever. Trip to U.K. Scheduled for 7:25pm and it is 3 am and still haven't left. Waiting 4 hours on catering!,flight_cancellation,0.015,0.6527,True
652506::cust0::652506,652506,5,"When you are on a 5:20am flight, an awesome flight crew makes a HUGE difference! Thanks [MENTION]",positive_feedback_praise,0.0459,0.6851,True
652702::cust0::652702,652702,2,[MENTION] after our flight was delayed 11 hours we had to book an expensive last minute flight on another airline,flight_cancellation,0.0068,0.5273,True
652702::cust1::652700,652702,7,"[MENTION] The airport team could only offer a refund. What about money for taxis, for missing an appointment, for the flight. We're down 1000 dollars",refund_request,0.0057,0.6178,True
653168::cust0::653168,653168,2,[MENTION] - you just left more than 100 ppl stranded at STT. We arrived four hours early. A disgrace.,flight_delay,0.0221,0.6398,True
653168::cust1::653167,653168,3,[MENTION] [MENTION] Really? They left 100 people,staff_conduct_complaint,0.0019,0.7371,False
653168::cust2::653165,653168,2,[MENTION] [MENTION] Yes. More than that. We were waiting in the security line for more than three hours.,flight_delay,0.0299,0.6471,True
653168::cust3::653163,653168,7,"[MENTION] For those of us traveling for Thanksgiving, what if we do not want to rebook bc we will [MENTION] the holiday. Will we get a refund or credit?",refund_request,0.0416,0.6325,True
653168::cust4::653164,653168,1,[MENTION] [MENTION] [MENTION] [MENTION] I’m sure you will hear from them after the American Airlines employers enjoy their thanksgiving....unbelievable,general_dissatisfaction_venting,0.0079,0.6343,True
