message_id,conversation_id,coarse_cluster,sampling_stratum,message_text,conversation_context,proposed_intent,confidence,competing_label,needs_review,secondary_issue_note,evidence_rationale,hard_negative_pair,language,candidate_intent,ambiguous,centroid_margin,nearest_other_intent
638090::cust3::638083,638090,2,central,[MENTION] What flight is the crew on? [MENTION] Another hour’s delay. How hard is it to be forthright about these delays? I would have gone home instead of waiting in an uncomfortable airport. [URL] [MENTION] Departure is now 4:45! AA5172. You’re finding a way to make me happy with a woefully delayed departure. Sneaky.,"CUSTOMER: Sometimes I forget why I haven’t flown [MENTION] in four years. Unexplained delays on my DC flight today help me remember. [URL]
AGENT: [MENTION] Delays are never fun, we understand. We'll have you wheels up and on your way just as soon as we can.
CUSTOMER: [MENTION] [MENTION] reports that the plane that will fly AA5172 landed at DCA at 1:44. Why the delay in departing to IND? [URL] [MENTION] Departure time now 5:09. Still no explanation. Can you get me on an earlier flight? [URL]
AGENT: [MENTION] The delay is due to the inbound crew arriving late from a previous delay. If there's any further updates, we'll let you know.
CUSTOMER: [MENTION] AA5172 is now delayed until 5:54 (scheduled departure of 2:44). Am I going to get to Indy tonight? Please tell me soon so that I can avoid an afternoon at the airport along with disrupted vacation plans.
AGENT: [MENTION] We're estimating to be headed out at 5:44p, as soon as the crew arrives. If anything changes we'll definitely let you kn",flight_delay,high,,True,,Customer inquires about the flight delay and expresses dissatisfaction with the lack of explanation.,,en,Flight Delay,True,0.0611,missed_connection_rebooking
668807::cust2::668802,668807,2,boundary,[MENTION] The only way you guys make it up to me is by offering a cup of water????? 😐 [MENTION] It’s unfortunate that all my delays come from this airline,"CUSTOMER: My company partners with [MENTION] for all of our domestic flights. Once the holidays are over I will convince them to switch to another provider.
AGENT: [MENTION] We do all possible to avoid delays and we're so sorry your travel has been affected. We're happy to take a peek. What's your flight number?
CUSTOMER: [MENTION] Flight AA2583 [MENTION] Looks like we might finally get in the air
AGENT: [MENTION] We're staying positive and our team is doing all they can to get our customers home to be with their families.
CUSTOMER: [MENTION] The only way you guys make it up to me is by offering a cup of water????? 😐 [MENTION] It’s unfortunate that all my delays come from this airline",flight_delay,medium,,True,,Customer expresses dissatisfaction with flight delays but does not request a specific action.,"flight_status_inquiry, general_dissatisfaction_venting",en,Flight Delay,True,0.0038,missed_connection_rebooking
670648::cust0::670648,670648,4,boundary,"[MENTION] may have ruined my day, but I will not let them ruin my whole thanksgiving 😞 [URL]","CUSTOMER: [MENTION] may have ruined my day, but I will not let them ruin my whole thanksgiving 😞 [URL]
AGENT: [MENTION] We would never want to disrupt anyone's travel day. Please share how we can help you this evening?
CUSTOMER: [MENTION] I'm worried about my mom 💔 She has to spend the night in the airport tonight because there was a mistake made with her ticket today. [MENTION] Excuse my typo. I'm legit stressed. We ended up having to buy a whole new ticket for her for tomorrow &amp; now we don't have any $ for a hotel
AGENT: [MENTION] Your concerns are important and we'd like to get all these details to help your Mom. Please follow and send us her booking info.",missed_connection_rebooking,high,,True,,"Customer mentions buying a new ticket and not having money for a hotel, indicating a missed connection and rebooking.",,en,No Feedback,True,-0.0296,other_non_actionable
687131::cust0::687131,687131,1,central,. [MENTION] : Your reputation as the least customer friendly airline is once again re-affirmed. Please speak to the folks [MENTION] for a lesson on customer service.,"CUSTOMER: . [MENTION] : Your reputation as the least customer friendly airline is once again re-affirmed. Please speak to the folks [MENTION] for a lesson on customer service.
AGENT: [MENTION] Every team member should be bringing their biggest smile to work with them. Thank you for traveling with us today.",staff_conduct_complaint,high,,True,,The customer is complaining about the airline's customer service and staff conduct.,positive_feedback_praise,en,Negative Feedback,True,0.1184,general_dissatisfaction_venting
687147::cust0::687147,687147,1,random,Sigh [MENTION] . Red eye with no eye mask or ear plugs provided. Didn't turn town cabin lights until flight was half over. #sleeponthanksgiving,"CUSTOMER: Sigh [MENTION] . Red eye with no eye mask or ear plugs provided. Didn't turn town cabin lights until flight was half over. #sleeponthanksgiving
AGENT: [MENTION] Good morning, Lisa. We're sorry to hear you didn't get the rest you were hoping for on board.",flight_status_inquiry,low,general_dissatisfaction_venting,True,,Customer expresses dissatisfaction with in-flight amenities but does not assert a specific disruption or request action.,"flight_delay, seat_assignment_change",en,Negative Feedback,True,0.0242,flight_delay
694831::cust1::694832,694831,9,central,"[MENTION] . [MENTION] Some customer service advice. U should allow customers to call U with complaints (I had to send a fax). And when your junior service rep calls to apologize &amp; offer an inadequate remedy, U should allow customers to speak to a decision maker who can make it right...","CUSTOMER: . [MENTION] you’re going to get a massive ear beating when I get off this flight. #HappyThanksgiving2017
AGENT: [MENTION] We're here for you 24/7. Feel free to tweet us anytime.
CUSTOMER: [MENTION] . [MENTION] Some customer service advice. U should allow customers to call U with complaints (I had to send a fax). And when your junior service rep calls to apologize &amp; offer an inadequate remedy, U should allow customers to speak to a decision maker who can make it right...
AGENT: [MENTION] We're sorry about the frustration this caused. Our Customer Relations team has the final say.
CUSTOMER: [MENTION] . [MENTION] Actually, the internet has the final say. #CustomerService #fail #AmericanAirlines",staff_conduct_complaint,high,,True,,The customer is complaining about the handling of their complaint by a junior service rep and is advocating for the ability to speak to a decision-maker.,"flight_delay, service_failure_complaint",en,Customer Service,True,0.0458,service_failure_complaint
712987::cust0::712987,712987,4,boundary,[MENTION] did not see that coming... Never had this happen [MENTION] #noteligible? Ouch. [URL],"CUSTOMER: [MENTION] did not see that coming... Never had this happen [MENTION] #noteligible? Ouch. [URL]
AGENT: [MENTION] We miss seeing you and look forward to having you on board again soon!
CUSTOMER: [MENTION] [MENTION] Any news?",other_non_actionable,low,flight_status_inquiry,True,"Customer seems to be inquiring about a status update, but the context is not clear.","The customer mentions not seeing something coming and uses a hashtag, but there's no clear indication of a specific issue.","flight_status_inquiry, refund_request",en,No Feedback,True,0.0179,baggage_damaged
722238::cust0::722238,722238,6,known_error,[MENTION] made it to my gate in time yet seat was given up. Thank you for the great service yet again. A heads up would have been nice.,"CUSTOMER: [MENTION] made it to my gate in time yet seat was given up. Thank you for the great service yet again. A heads up would have been nice.
AGENT: [MENTION] Our sincere apologies for any miscommunication. Please see a gate agent as they have made arrangements for you this evening.
CUSTOMER: [MENTION] If I change my flight you charge me $200. You changed my flight for no reason, So I'm gonna send an invoice for $200. That's fair.
AGENT: [MENTION] Your flight was changed due to your tight connection. We're sorry that your trip today didn't go as planned, Travis.
CUSTOMER: [MENTION] I made it in time. They gave up my seat. Could have told us ahead of time and I could have got on a different flight. Instead stuck in MIA
AGENT: [MENTION] Our team has rebooked you for the next available connection. We know this isn't ideal, and we appreciate your understanding,",seat_assignment_change,high,,True,refund_request,Customer complains about seat assignment and mentions a potential $200 charge for a flight change.,"flight_cancellation, change_fee_dispute",en,Seating,True,0.0353,missed_connection_rebooking
725608::cust0::725608,725608,1,known_error,"The worst vegan meal iv ever hard with NO other meat free options. Pasta, plain bagel and pancakes receipt for a heart attack! [MENTION]","CUSTOMER: The worst vegan meal iv ever hard with NO other meat free options. Pasta, plain bagel and pancakes receipt for a heart attack! [MENTION]
AGENT: [MENTION] We definitely wanted you to enjoy your food options and sorry hearing you didn't. DM us your record locator and we'll forward to our team.
CUSTOMER: [MENTION] I DM'd saying my feedback is taken into consideration. Better take a lunch pack for my return flight
AGENT: [MENTION] We want you to have an enjoyable experience and appreciate you letting us know where we can improve.",other_non_actionable,high,,True,,Customer is venting about the food quality without requesting any specific action.,"flight_delay, flight_cancellation",en,Negative Feedback,True,-0.0543,service_failure_complaint
778516::cust0::778516,778516,5,boundary,[MENTION] you are the best. I usually fly Southwest but 2day a rep rebooked my flight abroad after a 3rd party canceled my flight! 🙏🏽🙏🏽,"CUSTOMER: [MENTION] you are the best. I usually fly Southwest but 2day a rep rebooked my flight abroad after a 3rd party canceled my flight! 🙏🏽🙏🏽
AGENT: [MENTION] Our #AATeam is awesome, and we're so happy to have you be apart of our fAAmily.",missed_connection_rebooking,high,,True,,The customer is expressing gratitude and confirming a rebooking after a third-party cancellation.,,en,Positive Feedback,True,0.0397,general_dissatisfaction_venting
785196::cust0::785196,785196,11,spanish,"9 horas de avión se merecen entretenimiento a bordo, ¿no [MENTION] ? Aviones del siglo pasado... [URL]","CUSTOMER: 9 horas de avión se merecen entretenimiento a bordo, ¿no [MENTION] ? Aviones del siglo pasado... [URL]
AGENT: [MENTION] Take a look here for info on streaming to your device: [URL]",other_non_actionable,high,,True,,Customer is making a general statement about in-flight entertainment without any specific request or issue.,"flight_delay, flight_status_inquiry",es,Flight Cancellation,True,-0.0546,flight_delay
787934::cust0::787934,787934,2,random,[MENTION] you're actin a fool at DFW today! #whatsgoingon [MENTION] Annnnd now at least an hour delay? Cool.,"CUSTOMER: [MENTION] you're actin a fool at DFW today! #whatsgoingon [MENTION] Annnnd now at least an hour delay? Cool.
AGENT: [MENTION] We're happy to take a look, Bree. What's your flight number?",flight_delay,medium,,True,,Customer mentions a delay and is seeking assistance.,flight_cancellation,en,Flight Delay,True,0.0782,missed_connection_rebooking
